Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
PF - Shogun Japanese Grill & Sushi Bar,78660.0,2022-11-01,78,"18816 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12186587,Routine Inspection
Ziki,78752.0,2022-10-31,93,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12397643,Routine Inspection
Lou's Barton Springs,78704.0,2022-10-31,93,"1608 BARTON SPRINGS RD AUSTIN, TX 78704 ",12396610,Routine Inspection
CookUnity Inc.,78752.0,2022-10-31,100,"1300 E ANDERSON LN BLDG D AUSTIN, TX 78752 ",12396557,Routine Inspection
Fibonacci Food,78752.0,2022-10-31,100,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12396851,Routine Inspection
Dollar Tree ,78758.0,2022-10-31,98,"1628 OHLEN RD AUSTIN, TX 78758 ",11474549,Routine Inspection
Mt. Playmore,78753.0,2022-10-31,89,"13609 N IH AUSTIN, TX 78753",11182637,Routine Inspection
MN - Taqueria Huentitan #2,78653.0,2022-10-31,71,"12401 TILLGANG PASS MANOR, TX 78653 ",12394241,Routine Inspection
Southside Flying Pizza,78704.0,2022-10-31,97,"1222 S LAMAR BLVD AUSTIN, TX 78704 ",11080084,Routine Inspection
"Tiny Pies Holdings, LLC",78752.0,2022-10-31,100,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12395262,Routine Inspection
Texas French Bread,78752.0,2022-10-31,100,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12397107,Routine Inspection
Techridge Denny's,78753.0,2022-10-31,83,"13216 N IH SVRD STE B AUSTIN, TX 78753",12395125,Routine Inspection
Jaime D. Padron Elementary,78758.0,2022-10-31,93,"2011 W RUNDBERG LN AUSTIN, TX 78758 ",11199440,Routine Inspection
Texas French Bread,78752.0,2022-10-31,100,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12397626,Routine Inspection
"Capital Grille Restaurant, The ",78701.0,2022-10-31,87,"117 W 4TH ST AUSTIN, TX 78701 ",11459936,Routine Inspection
Gonzalo Garza Independence H S,78702.0,2022-10-31,100,"1600 CHICON ST AUSTIN, TX 78702 ",2801228,Routine Inspection
La Bella Espanola,78748.0,2022-10-31,100,"630 RALPH ABLANEDO DR AUSTIN, TX 78748 ",12395074,Routine Inspection
Manor New Tech Field House Concessions,78653.0,2022-10-31,97,12125 JOYCE TURNER DR MANOR TX 78653 ,12186562,Routine Inspection
MN - Manor New Tech Middle School,78653.0,2022-10-31,96,"12116 JOYCE TURNER DR MANOR, TX 78653 ",11759415,Routine Inspection
Toomey Tap Room,78704.0,2022-10-31,91,"300 S LAMAR BLVD AUSTIN, TX 78704 ",12148835,Routine Inspection
Captain Quakenbush's Coffee House,78745.0,2022-10-31,98,"5326 MANCHACA RD AUSTIN, TX 78745 ",12186413,Routine Inspection
MN - 10555 Manor,78653.0,2022-10-31,91,"11016 E US 290 HWY MANOR, TX 78653 ",10752569,Routine Inspection
Techridge Burger King,78753.0,2022-10-31,89,"13216 IH SVRD STE A AUSTIN, TX 78753",12395124,Routine Inspection
ZIKI,78752.0,2022-10-31,100,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12395308,Routine Inspection
COOKUNITY,78752.0,2022-10-31,100,"1300 E ANDERSON LN AUSTIN, TX 78752 ",12395261,Routine Inspection
Norman-Sims Elementary,78721.0,2022-10-31,100,"4001 TANNEHILL LN AUSTIN, TX 78721 ",12393235,Routine Inspection
Andiamo Italiano,78758.0,2022-10-31,75,"2521 RUTLAND DR AUSTIN, TX 78758 ",10403775,Routine Inspection
Hilton Garden Inn Austin Airport,78741.0,2022-10-31,90,"7610 JOHN GLENN WAY AUSTIN, TX 78741 ",11712723,Routine Inspection
MN - Manor New Tech High School,78653.0,2022-10-31,100,"10323 E US 290 HWY MANOR, TX 78653 ",10018050,Routine Inspection
Viva Food Mart - Taqueria,78753.0,2022-10-31,79,"8610 N LAMAR BLVD AUSTIN, TX 78753 ",11570417,Routine Inspection
"Lanes Ghost Kitchens, The",78745.0,2022-10-31,100,"2701 W WILLIAM CANNON DR AUSTIN, TX 78745 ",12396220,Routine Inspection
Holiday Inn Austin Airport,78744.0,2022-10-31,80,"6711 E BEN WHITE BLVD AUSTIN, TX 78744 ",11094488,Routine Inspection
Dan's Diner LLC,78704.0,2022-10-31,96,"120 W OLTORF ST AUSTIN, TX 78704 ",12396111,Routine Inspection
Starstop 40,78752.0,2022-10-31,95,"7701 CAMERON RD AUSTIN, TX 78752 ",10953927,Routine Inspection
Koko's Bavarian,78702.0,2022-10-31,81,"4715 E 5TH ST AUSTIN, TX 78702 ",11919572,Routine Inspection
Sap's Fine Thai Cuisine,78756.0,2022-10-31,77,"5800 BURNET RD AUSTIN, TX 78756 ",11072787,Routine Inspection
Kealing Jr. High,78702.0,2022-10-31,100,"1607 PENNSYLVANIA AVE AUSTIN, TX 78702 ",2800282,Routine Inspection
3 Small Plates Catering,78748.0,2022-10-31,100,"630 RALPH ABLANEDO DR AUSTIN, TX 78748 ",12394221,Routine Inspection
Peoples Pharmacy,78748.0,2022-10-31,96,"630 RALPH ABLANEDO DR AUSTIN, TX 78748 ",11932562,Routine Inspection
Nona's Factory LLC,78748.0,2022-10-31,100,"630 RALPH ABLANEDO DR AUSTIN, TX 78748 ",12394267,Routine Inspection
Polvo's Restaurant & Bar,78704.0,2022-10-31,87,"2004 S 1ST ST AUSTIN, TX 78704 ",2801085,Routine Inspection
P. Terry's Burger Stand # 14,78750.0,2022-10-28,88,"13770 N US 183 HWY AUSTIN, TX 78750 ",11649675,Routine Inspection
Nekter Juice Bar,78701.0,2022-10-28,89,"222 WEST AVE AUSTIN, TX 78701 ",12394987,Routine Inspection
Apis Restaurant,78669.0,2022-10-28,95,"23526 HWY W SPICEWOOD, TX 78669",11272878,Routine Inspection
Thundercloud Subs,78703.0,2022-10-28,97,"903 W 12TH ST AUSTIN, TX 78703 ",2800493,Routine Inspection
"Wal-Mart Supercenter  (Bakery, Deli)",78757.0,2022-10-28,96,"2525 W ANDERSON LN AUSTIN, TX 78757 ",10469793,Routine Inspection
Tokyo Garden Catering,78717.0,2022-10-28,97,"14028 N US 183 HWY SVRD SB AUSTIN, TX 78717 ",10854075,Routine Inspection
Starbucks Coffee Company ,78705.0,2022-10-28,98,"611 W 22ND ST AUSTIN, TX 78705 ",12395575,Routine Inspection
Speedy Stop ,78653.0,2022-10-28,83,"5725 E PARMER LN AUSTIN, TX 78653 ",11515150,Routine Inspection
Wal-Mart Supercenter ,78757.0,2022-10-28,94,"2525 W ANDERSON LN AUSTIN, TX 78757 ",10467333,Routine Inspection
MN- Shadowglen Elementary,78653.0,2022-10-28,100,"12000 SHADOWGLEN TRCE MANOR, TX 78653 ",11402734,Routine Inspection
Oak Springs Elementary,78702.0,2022-10-28,96,"3601 WEBBERVILLE RD AUSTIN, TX 78702 ",2800342,Routine Inspection
Brick's Pub,78748.0,2022-10-28,84,"1807 W SLAUGHTER LN AUSTIN, TX 78748 ",12186347,Routine Inspection
Riojas Elementary,78660.0,2022-10-28,96,"3400 CRISPIN HALL LN PFLUGERVILLE, TX 78660 ",10470974,Routine Inspection
Accent Food,78660.0,2022-10-28,94,"2913 A W GRIMES BLVD PFLUGERVILLE, TX 78660 ",12394536,Routine Inspection
"HEB Store # 659 - Deli,Bakery & Produce",78717.0,2022-10-28,94,"14028 N US 183 HWY SVRD SB AUSTIN, TX 78717 ",11015114,Routine Inspection
Chipotle Mexican Grill ,78705.0,2022-10-28,100,"2230 GUADALUPE ST AUSTIN, TX 78705 ",10176471,Routine Inspection
Presidential Meadows Elementary Kitchen,78653.0,2022-10-28,93,"13252 GEORGE BUSH ST MANOR, TX 78653 ",10064817,Routine Inspection
Blackshear Elementary,78702.0,2022-10-28,99,"1712 E 11TH ST AUSTIN, TX 78702 ",2800346,Routine Inspection
Govalle Elementary,78702.0,2022-10-28,100,"3601 GOVALLE AVE AUSTIN, TX 78702 ",2800344,Routine Inspection
Sweet Treets Bakery,78749.0,2022-10-28,86,"6705 W US 290 HWY AUSTIN, TX 78749 ",11060796,Routine Inspection
Dollar Slice Club,78705.0,2022-10-27,85,"2300 GUADALUPE ST AUSTIN, TX 78705 ",12394030,Routine Inspection
"Kebab Shop, The",78702.0,2022-10-27,98,"1011 E 5TH ST AUSTIN, TX 78702 ",12393865,Routine Inspection
MN - Bright Beginnings Learning Center,78653.0,2022-10-27,97,"101 E BOYCE ST MANOR, TX 78653 ",11821490,Routine Inspection
Circle K ,78753.0,2022-10-27,90,"933 E RUNDBERG LN AUSTIN, TX 78753 ",2803577,Routine Inspection
Potbelly Sandwich Works,78705.0,2022-10-27,91,"2316 GUADALUPE ST AUSTIN, TX 78705 ",10046409,Routine Inspection
Domino's Pizza,78753.0,2022-10-27,94,"1606 E PARMER LN AUSTIN, TX 78753 ",12394728,Routine Inspection
MN - Excel High School,78653.0,2022-10-27,99,"600 E PARSONS ST MANOR, TX 78653 ",10018060,Routine Inspection
7-Eleven Convenience Store ,78754.0,2022-10-27,85,"8600 E US 290 HWY AUSTIN, TX 78754 ",11402314,Routine Inspection
969 Xpress Mart,78724.0,2022-10-27,76,"8602 FM 969 RD AUSTIN, TX 78724 ",12185607,Routine Inspection
PF - Zaxby's,78660.0,2022-10-27,95,"1301 FM 685 RD PFLUGERVILLE, TX 78660 ",12393625,Routine Inspection
Snow Pea Asian Bistro,78717.0,2022-10-27,78,"14028 N US 183 HWY AUSTIN, TX 78717 ",11016282,Routine Inspection
MN - Manor Middle School,78653.0,2022-10-27,97,"12900 GREGG MANOR RD MANOR, TX 78653 ",10002549,Routine Inspection
Casa Marianella,78702.0,2022-10-27,83,"821 GUNTER ST AUSTIN, TX 78702 ",2801309,Routine Inspection
Jade Restaurant,78746.0,2022-10-27,76,"3801 N CAPITAL OF TEXAS HWY AUSTIN, TX 78746 ",11663661,Routine Inspection
PF - Pizza Hut,78660.0,2022-10-27,96,"100 12TH ST PFLUGERVILLE, TX 78660 ",12392405,Routine Inspection
Legacy Oaks Assisted Living,78749.0,2022-10-27,90,"7501 W US 290 HWY AUSTIN, TX 78749 ",11714900,Routine Inspection
MN - Lagos Elementary,78653.0,2022-10-27,100,"11817 MURCHISON ST MANOR, TX 78653 ",11759428,Routine Inspection
Parker Jazz Club,78701.0,2022-10-27,95,"117 W 4TH ST AUSTIN, TX 78701 ",11827892,Routine Inspection
Whistle Stop Grocery/La Mexicana,78753.0,2022-10-27,84,"834 E RUNDBERG LN AUSTIN, TX 78753 ",2803636,Routine Inspection
Westin Austin @ The Domain,78758.0,2022-10-27,79,"11301 DOMAIN DR AUSTIN, TX 78758 ",10365292,Routine Inspection
Texas Hillel Foundation,78705.0,2022-10-27,87,"2105 SAN ANTONIO ST AUSTIN, TX 78705 ",2802579,Routine Inspection
Bakery Lorraine,78758.0,2022-10-27,82,"11600 ROCK ROSE AVE AUSTIN, TX 78758 ",12032721,Routine Inspection
PF - P. Terry's Burger Stand # 17,78660.0,2022-10-27,94,"18801 FM PFLUGERVILLE, TX 78660",12393594,Routine Inspection
Donn's Bar-B-Q,78736.0,2022-10-27,90,"7001 OAK MEADOW DR AUSTIN, TX 78736 ",2800746,Routine Inspection
PF - Taco Bell # 30073,78660.0,2022-10-27,91,"1605 W PECAN ST PFLUGERVILLE, TX 78660 ",12392368,Routine Inspection
Graham Elementary,78753.0,2022-10-27,98,"11211 TOM ADAMS DR AUSTIN, TX 78753 ",2800281,Routine Inspection
PF - Dairy Queen,78660.0,2022-10-27,100,"1701 W PECAN ST PFLUGERVILLE, TX 78660 ",12394854,Routine Inspection
Placita's Restaurant,78744.0,2022-10-27,81,"5310 S PLEASANT VALLEY RD AUSTIN, TX 78744 ",12156033,Routine Inspection
Wingstop ,78736.0,2022-10-27,94,"7826 W US 290 HWY AUSTIN, TX 78736 ",12395191,Routine Inspection
MN - Manor Elementary School,78653.0,2022-10-27,99,"12904 GREGG MANOR RD MANOR, TX 78653 ",10002011,Routine Inspection
Chipotle Mexican Grill # 3660,78741.0,2022-10-27,98,"1700 E OLTORF ST AUSTIN, TX 78741 ",12393300,Routine Inspection
P. Terry's Burger Stand,78741.0,2022-10-27,93,"1800 E OLTORF ST AUSTIN, TX 78741 ",11439863,Routine Inspection
Speedy Express,78653.0,2022-10-27,87,12836 E US 290 HWY WB MANOR TX 78653 ,10479775,Routine Inspection
Austin Woman's Club,78701.0,2022-10-27,100,"708 SAN ANTONIO ST AUSTIN, TX 78701 ",2800377,Routine Inspection
Mia Italian Tapas & Bar,78758.0,2022-10-27,81,"11420 ROCK ROSE AVE AUSTIN, TX 78758 ",11474136,Routine Inspection
Starbucks,78746.0,2022-10-27,97,"2901 S CAPITAL OF TEXAS HWY AUSTIN, TX 78746 ",12397093,Routine Inspection
Gati,78702.0,2022-10-27,90,"1512 HOLLY ST AUSTIN, TX 78702 ",12393553,Routine Inspection
Taco Bell ,78753.0,2022-10-27,100,"1548 E PARMER LN AUSTIN, TX 78753 ",11096280,Routine Inspection
PF - Taco Bell # 30092,78660.0,2022-10-27,90,"1712 FM 685 RD PFLUGERVILLE, TX 78660 ",12392366,Routine Inspection
Jersey Mikes Subs,78759.0,2022-10-27,87,"10001 RESEARCH BLVD AUSTIN, TX 78759 ",2802230,Routine Inspection
PF - Accent Foods @ Amazon STX6,78664.0,2022-10-27,100,"18625 SCHULTZ LN PFLUGERVILLE, TX 78664",12395815,Routine Inspection
Eastside King,78758.0,2022-10-27,82,"11601 ROCK ROSE AVE AUSTIN, TX 78758 ",11478841,Routine Inspection
"Texan Market No. 4, The",78752.0,2022-10-27,92,"7200 CAMERON RD AUSTIN, TX 78752 ",11459871,Routine Inspection
PF - Kiddie Academy of Pflugerville,78660.0,2022-10-27,96,"2617 KELLY LN PFLUGERVILLE, TX 78660 ",12186606,Routine Inspection
Tiff's Treats,78723.0,2022-10-27,99,"1235 E 51ST ST AUSTIN, TX 78723 ",11413884,Routine Inspection
Sushi BangBang Inc.,78717.0,2022-10-27,81,"14005 N US 183 HWY AUSTIN, TX 78717 ",11503556,Routine Inspection
Canyon Vista Middle School,78759.0,2022-10-26,100,"8455 SPICEWOOD SPRINGS RD AUSTIN, TX 78759 ",2800352,Routine Inspection
Pizzeria Grata,78745.0,2022-10-26,91,"4415 MANCHACA RD AUSTIN, TX 78745 ",12186254,Routine Inspection
BC - CVS/ Pharmacy # 8925,78738.0,2022-10-26,97,"14057 BEE CAVE PKWY BEE CAVE, TX 78738 ",11032384,Routine Inspection
7-Eleven Convenience Store ,78758.0,2022-10-26,95,"1316 W BRAKER LN AUSTIN, TX 78758 ",12393335,Routine Inspection
CEFCO ,78717.0,2022-10-26,98,"14200 N FM 620 RD AUSTIN, TX 78717 ",10995740,Routine Inspection
BC - Bee Cave Elementary,78738.0,2022-10-26,100,"14300 HAMILTON POOL RD BEE CAVE, TX 78738 ",10260419,Routine Inspection
La Sabrocita Restaurant & Tortilleria,78753.0,2022-10-26,90,"850 E RUNDBERG LN AUSTIN, TX 78753 ",10355256,Routine Inspection
Clever Baking,78702.0,2022-10-26,89,"1115 E 11TH ST AUSTIN, TX 78702 ",12393074,Routine Inspection
Yummi Taco,78759.0,2022-10-26,98,"12518 RESEARCH BLVD AUSTIN, TX 78759 ",11067537,Routine Inspection
Traphouse Caribbean and Seafood,78744.0,2022-10-26,100,"3400 COMSOUTH DR AUSTIN, TX 78744 ",12396195,Routine Inspection
Bartlett's,78757.0,2022-10-26,87,"2408 W ANDERSON LN AUSTIN, TX 78757 ",11161816,Routine Inspection
Conans Pizza North,78757.0,2022-10-26,90,"2438 W ANDERSON LN AUSTIN, TX 78757 ",2800122,Routine Inspection
Southwest Farmers Market,78753.0,2022-10-26,87,"9821 N IH AUSTIN, TX 78753",12104875,Routine Inspection
Indeed- Catering by Rosemary,78758.0,2022-10-26,92,"2900 ESPERANZA XING AUSTIN, TX 78758 ",12185707,Routine Inspection
Highland,78701.0,2022-10-26,82,"404 COLORADO ST AUSTIN, TX 78701 ",10973434,Routine Inspection
Blake Manor Elementary School,78653.0,2022-10-26,94,"18010 BLAKE MANOR RD AUSTIN, TX 78653 ",10002545,Routine Inspection
Refuel 329,78702.0,2022-10-26,96,"31 N IH AUSTIN, TX 78702",12397007,Routine Inspection
John P Ojeda Junior High,78744.0,2022-10-26,99,"4900 MC KINNEY FALLS PKWY AUSTIN, TX 78744 ",2802075,Routine Inspection
Mainspring Schools,78704.0,2022-10-26,100,"1100 W LIVE OAK ST AUSTIN, TX 78704 ",2800732,Routine Inspection
Bao'd Up,78741.0,2022-10-26,98,"1920 E RIVERSIDE DR AUSTIN, TX 78741 ",12394354,Routine Inspection
Firehouse Subs,78758.0,2022-10-26,90,"11101 BURNET RD AUSTIN, TX 78758 ",11526780,Routine Inspection
Turf & Surf Po'boy,78701.0,2022-10-26,71,"405 LAVACA ST AUSTIN, TX 78701 ",10903317,Routine Inspection
PHP Brewing,78744.0,2022-10-26,97,"2201 E BEN WHITE BLVD SVRD EB AUSTIN, TX 78744 ",12393643,Routine Inspection
RA Sushi,78701.0,2022-10-26,83,"117 W 4TH ST AUSTIN, TX 78701 ",11426421,Routine Inspection
BC - Total Wine,78738.0,2022-10-26,100,"3925 MARKET ST BEE CAVE, TX 78738 ",12392974,Routine Inspection
BC -Guidepost Montessori at Bee Cave,78738.0,2022-10-26,95,"14058 BEE CAVE PKWY BEE CAVE, TX 78738 ",12393374,Routine Inspection
Decker Lake Cafeteria ( Proof of Exemption Required),78724.0,2022-10-26,96,"8500 DECKER LN AUSTIN, TX 78724 ",2801728,Routine Inspection
Ding Tea,78727.0,2022-10-26,89,"1700 W PARMER LN AUSTIN, TX 78727 ",12186435,Routine Inspection
Workhorse Bar,78751.0,2022-10-26,93,"100 E NORTH LOOP BLVD AUSTIN, TX 78751 ",12396704,Routine Inspection
Shipley Donuts,78727.0,2022-10-26,97,"1700 W PARMER LN AUSTIN, TX 78727 ",12186167,Routine Inspection
BC - McDonalds,78738.0,2022-10-26,91,"12514 W SH BEE CAVE, TX 78738",12396738,Routine Inspection
Wholly Cow Burgers,78704.0,2022-10-26,86,"3010 S LAMAR BLVD AUSTIN, TX 78704 ",10514977,Routine Inspection
"BC - Spec's Wine, Spirits & Finer Foods",78738.0,2022-10-26,100,"13015 SHOPS PKWY BEE CAVE, TX 78738 ",10321333,Routine Inspection
Rositas Al Pastor,78741.0,2022-10-26,80,"1801 E RIVERSIDE DR AUSTIN, TX 78741 ",12394604,Routine Inspection
Moonies Burger House,78750.0,2022-10-26,84,"13450 N US 183 HWY AUSTIN, TX 78750 ",11095956,Routine Inspection
Hop Doddy Burger Bar,78757.0,2022-10-26,77,"2438 W ANDERSON LN AUSTIN, TX 78757 ",10745863,Routine Inspection
Highland Market,78751.0,2022-10-26,90,"4511 AIRPORT BLVD AUSTIN, TX 78751 ",10686563,Routine Inspection
Barton Valley Rehabilitation and Healthcare Center,78735.0,2022-10-26,96,"4501 DUDMAR DR AUSTIN, TX 78735 ",12394825,Routine Inspection
Wendy's Old Fashioned Hamburgers ,78741.0,2022-10-26,86,"2224 E RIVERSIDE DR AUSTIN, TX 78741 ",11119204,Routine Inspection
Residence Inn Austin Airport,78744.0,2022-10-26,89,"3201 CASEYBRIDGE CT AUSTIN, TX 78744 ",12018392,Routine Inspection
BC - Jersey Mike's Subs,78738.0,2022-10-26,92,"4005 MARKET ST BEE CAVE, TX 78738 ",10937488,Routine Inspection
Teal House Coffee and Bakery,78704.0,2022-10-26,92,"2304 S CONGRESS AVE AUSTIN, TX 78704 ",12394321,Routine Inspection
Ana's Mart,78701.0,2022-10-26,94,"800 BRAZOS ST AUSTIN, TX 78701 ",10426778,Routine Inspection
Zaza Halal Mediterranean,78758.0,2022-10-26,70,"11101 BURNET RD AUSTIN, TX 78758 ",12395925,Routine Inspection
Victory Cafe,78704.0,2022-10-26,95,"4303 VICTORY DR AUSTIN, TX 78704 ",10326350,Routine Inspection
Loyola Grocery,78724.0,2022-10-25,93,"6710 LOYOLA LN AUSTIN, TX 78724 ",10035246,Routine Inspection
"PF - Spicee Garnish LLC, The",78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12397223,Routine Inspection
PF - Los Amigos Market (Meat),78660.0,2022-10-25,91,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12186601,Routine Inspection
PF - Target Store T-2495 (Cafe/Pizza Hut),78660.0,2022-10-25,100,"18700 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12392900,Routine Inspection
QuikTrip ,78753.0,2022-10-25,99,"221 E PARMER LN AUSTIN, TX 78753 ",12393849,Routine Inspection
PF - Chipotle Mexican Grill ,78660.0,2022-10-25,97,"2424 FM 685 RD PFLUGERVILLE, TX 78660 ",12392439,Routine Inspection
PF - Rick's Kitchen,78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12397186,Routine Inspection
PF - Hissho Sushi @ Target ,78660.0,2022-10-25,97,"18700 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12395748,Routine Inspection
Friends,78701.0,2022-10-25,84,"208 E 6TH ST AUSTIN, TX 78701 ",2801887,Routine Inspection
"Texas New Leaf, LLC.",78753.0,2022-10-25,94,"11711 N LAMAR BLVD AUSTIN, TX 78753 ",11523816,Routine Inspection
Ashford Montessori,78749.0,2022-10-25,96,"5906 WESTCREEK DR AUSTIN, TX 78749 ",10088025,Routine Inspection
1417,78704.0,2022-10-25,93,"1417 S 1ST ST AUSTIN, TX 78704 ",12394891,Routine Inspection
PF - Los Amigos Meat (Kitchen),78660.0,2022-10-25,87,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12186600,Routine Inspection
PF - Target Store T-2495 (Grocery),78660.0,2022-10-25,96,"18700 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12392898,Routine Inspection
PF - Fancy Fluff & The Churro Burro,78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12396276,Routine Inspection
Fred Groceries Inc.,78723.0,2022-10-25,91,"6715 E US 290 HWY AUSTIN, TX 78723 ",10001098,Routine Inspection
Chicken Express,78726.0,2022-10-25,93,"8300 N FM 620 RD AUSTIN, TX 78726 ",10897806,Routine Inspection
Cross Creek Hospital,78754.0,2022-10-25,95,"8402 CROSS PARK DR AUSTIN, TX 78754 ",11292426,Routine Inspection
Chick-Fil-A,78749.0,2022-10-25,94,"5033 W US 290 HWY AUSTIN, TX 78749 ",2801392,Routine Inspection
Lakeside Pizza and Grill,78732.0,2022-10-25,83,"2900 N QUINLAN PARK RD AUSTIN, TX 78732 ",10072736,Routine Inspection
Community Clinical Research,78754.0,2022-10-25,96,"8334 CROSS PARK DR AUSTIN, TX 78754 ",10471466,Routine Inspection
Jimmy John's Gourmet Sandwiches,78757.0,2022-10-25,91,"2937 W ANDERSON LN AUSTIN, TX 78757 ",11231003,Routine Inspection
LORO,78704.0,2022-10-25,89,"2115 S LAMAR BLVD AUSTIN, TX 78704 ",11875690,Routine Inspection
Hilton Garden Inn Univ Capitol Dist - Analog Bar,78701.0,2022-10-25,100,"301 W 17TH ST AUSTIN, TX 78701 ",12394940,Routine Inspection
QuikTrip ,78753.0,2022-10-25,93,"12213 TECH RIDGE BLVD AUSTIN, TX 78753 ",12393239,Routine Inspection
Hilton Garden Inn Univ Capitol Dist - Intro,78701.0,2022-10-25,90,"301 W 17TH ST AUSTIN, TX 78701 ",12394941,Routine Inspection
Upper Crust Bakery,78756.0,2022-10-25,89,"4508 BURNET RD AUSTIN, TX 78756 ",2800031,Routine Inspection
PF - Target Store T-2495 (Starbucks),78660.0,2022-10-25,98,"18700 LIMESTONE COMMERCIAL DR PFLUGERVILLE, TX 78660 ",12392899,Routine Inspection
Trader Joe's # 452,78701.0,2022-10-25,95,"211 WALTER SEAHOLM DR AUSTIN, TX 78701 ",11326696,Routine Inspection
Red Ash Restaurant,78701.0,2022-10-25,77,"303 COLORADO ST AUSTIN, TX 78701 ",11564790,Routine Inspection
"Hive, The",78748.0,2022-10-25,98,"10542 MANCHACA RD AUSTIN, TX 78748 ",12394174,Routine Inspection
Flores Mexican Restaurant,78726.0,2022-10-25,86,"8300 N FM 620 RD AUSTIN, TX 78726 ",10729407,Routine Inspection
Flores Mexican Restaurant,78749.0,2022-10-25,89,"4625 W WILLIAM CANNON DR AUSTIN, TX 78749 ",11265576,Routine Inspection
"PF - Fry Guy, The",78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12394990,Routine Inspection
Green Mango by Thai Spice,78726.0,2022-10-25,74,"8300 N FM 620 RD AUSTIN, TX 78726 ",12020716,Routine Inspection
Wingstop ,78705.0,2022-10-25,95,"2316 GUADALUPE ST AUSTIN, TX 78705 ",12393053,Routine Inspection
International Food Market,78753.0,2022-10-25,95,"11331 N LAMAR BLVD AUSTIN, TX 78753 ",11441393,Routine Inspection
"Angel Donuts & Treats, LLC",78726.0,2022-10-25,83,"8300 N FM 620 RD AUSTIN, TX 78726 ",10790411,Routine Inspection
"PF - Sweet N Sassy Cookies, LLC",78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12397082,Routine Inspection
"Apolonia Catering, LLC",78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12394637,Routine Inspection
El Pollo Rico #1,78753.0,2022-10-25,82,"9435 N IH AUSTIN, TX 78753",2802940,Routine Inspection
Moss Rose Charcuterie,78744.0,2022-10-25,100,"3400 COMSOUTH DR AUSTIN, TX 78744 ",12395949,Routine Inspection
PF - Deshidra LLC,78660.0,2022-10-25,99,"15812 WINDERMERE DR PFLUGERVILLE, TX 78660 ",12397415,Routine Inspection
"Epic Fun - Austin, LLC",78736.0,2022-10-25,85,"7101 W SH AUSTIN, TX 78736",12396381,Routine Inspection
Oast House,78726.0,2022-10-25,87,"8300 N FM 620 RD AUSTIN, TX 78726 ",11424418,Routine Inspection
Summermoon Coffee Bar,78726.0,2022-10-25,99,"8300 N FM 620 RD AUSTIN, TX 78726 ",11872695,Routine Inspection
